id,isDefault
1016906,0.0021851949122211074
1016805,0.008483844467969699
1028933,0.00807430844139568
1001776,0.006006394871655352
1049973,0.022233340440686946
1020329,0.5495414559869943
1026702,0.09817128155564538
1029160,0.3356498277897645
1039908,0.3139056280536431
1003632,0.08583017011939786
1013239,0.15548691091634964
1014009,0.10744648012105104
1008187,0.10767800567332816
1000645,0.049510572928394656
1037395,0.1942565623839718
1007003,0.010821237977519823
1037190,0.007666018275155219
1004658,0.012385861790761617
1031972,0.015669365551525635
1046675,0.0034246413722799213
1031897,0.004964692301592124
1014909,0.01337287791265174
1048261,0.43509830693747137
1019310,0.008994387963085555
1027904,0.47089730246712225
1038726,0.28966678925600653
1002951,0.010172724111276872
1024828,0.035128994851790746
1023482,0.004152448201279439
1037593,0.150116351073802
1017584,0.36785437042511193
1030733,0.07466729034484312
1039785,0.257234961598045
1012324,0.13264699173289612
1022787,0.11935282055154253
1003462,0.2849453217104527
1030142,0.07766727721806473
1041632,0.08235313018543836
1023457,0.015581126827807108
1011260,0.04242022507120763
1046672,0.0031821216672342353
1036347,0.2903030244895338
1001120,0.021824875687796542
1038629,0.01060335267508922
1019702,0.009617494978455548
1006084,0.01666178884267769
1031837,0.009839812087954865
1027440,0.02430558539798485
1002291,0.051983942528522786
1019211,0.0436253799497225
1024802,0.3738599561586855
1040466,0.4547202863658394
1002567,0.0764103800921571
1023822,0.28969972895077467
1039090,0.12119659810586345
1000687,0.07716000391962138
1046046,0.0809459635969857
1026806,0.11244255365064151
1035794,0.4020118599148609
1049758,0.09695500857566954
1015405,0.06970099235289617
1006713,0.05198641268346682
1048134,0.003954846136749182
1022539,0.017369344212511854
1038388,0.011663825402338726
1000241,0.014648788121289478
1021910,0.6092561830482998
1037581,0.017996367415256613
1015492,0.137622783740078
1038485,0.17566523533604242
1036104,0.12326327378940866
1002815,0.1515720416185571
1028367,0.12227242629910962
1013467,0.07604855696728535
1039922,0.08474790267483776
1009987,0.09594160267506976
1014226,0.10164834366401436
1003710,0.01580126348414422
1036372,0.006811315139819926
1012012,0.013363925331664072
1022842,0.01917031096781613
1047163,0.007523881945727336
1008640,0.03517029489072727
1009835,0.3241780104485374
1012571,0.4448090709451074
1028889,0.07332379027095337
1045707,0.07866438214715853
1035386,0.11119390002219671
1014936,0.12762926680678882
1045463,0.1048777696170592
1016814,0.10855162729371248
1035379,0.07569017044944815
1004310,0.6379650778215811
1027213,0.5160123859454606
1006288,0.01792519688269032
1001075,0.00443232966777173
1037535,0.015321872672908264
1039778,0.006633596563643831
1035776,0.005557158341700256
1027737,0.09251656806024525
1006349,0.07807782640711797
1004994,0.39749632546119573
1015493,0.06154416393894153
1023217,0.07805510057409933
1011970,0.08043083340199525
1041387,0.4070020571821953
1003307,0.16503485039439814
1020497,0.1611382943057458
1020418,0.005540167066673446
1035816,0.10623908646444968
1002908,0.49931032578308804
1049271,0.4420553700424649
1000235,0.006452513706442843
1027315,0.026439352651763375
1002958,0.047201567083173065
1034549,0.5818606167460609
1042173,0.011947367809710669
1001367,0.02338002302365145
1048838,0.012998441516552058
1035740,0.00876935587354953
1013044,0.023583886718453483
1023046,0.012895608500254844
1012481,0.014523474003711265
1015150,0.06478344657209073
1011069,0.06563415359357515
1028495,0.0938562096721308
1007025,0.12193768790205413
1002942,0.2511244795321656
1002551,0.09855855090256686
1015879,0.16087406386161154
1045099,0.07127719920007662
1017965,0.08086106023769973
1031750,0.03642627784463307
1029705,0.33706308407946534
1026938,0.016720629232403174
1048185,0.023660303788831973
1040230,0.01967546661535911
1039826,0.49666384948488146
1009192,0.014268852136952306
1031387,0.007526045116731708
1044820,0.17063022148090648
1048284,0.5033164899832443
1043644,0.2528548637905083
1006020,0.5669021406195597
1014626,0.1973629368152267
1002667,0.06285994006980851
1020510,0.07672105739991045
1001241,0.15891967340489074
1019105,0.6123745271677048
1000682,0.11206737883621798
1035786,0.017065115037781988
1029873,0.41703230878086583
1009162,0.3231185115194901
1046463,0.11443635376677462
1020249,0.23000225467513064
1026875,0.06418166992025165
1048935,0.2776356480649837
1021439,0.12930630521657005
1000744,0.0627422449559475
1018249,0.16804260635617424
1015635,0.18421811561509935
1025003,0.6282943189898011
1047194,0.006730947207849627
1037722,0.5241000744384905
1001623,0.10640499642100351
1019298,0.022457328351711776
1004404,0.011645488798561067
1005109,0.0045474799205670975
1019077,0.09496324112102848
1010191,0.040296891917154486
1011766,0.07151335313954776
1047521,0.08898818833457005
1043876,0.08612144305692396
1018965,0.07168928131573754
1029881,0.08615351548467856
1024650,0.1011493946404595
1042522,0.1814220349773552
1030513,0.016665209275744865
1049815,0.021742238798406317
1032611,0.004719162286147987
1049575,0.17239581264546108
1005571,0.5634816566796622
1049839,0.2387243760893682
1030348,0.06716696307430912
1021548,0.15119860586732065
1022606,0.11173894371930734
1010809,0.5817921482795954
1012461,0.09991244995364625
1022747,0.4418927479481582
1005520,0.011216173108936304
1025618,0.5340136699248637
1032046,0.025457434313303485
1039850,0.07467846528046027
1000160,0.6047686998984075
1026468,0.25344407376914757
1020420,0.07405903953261074
1023405,0.09942347972776715
1019740,0.08403740878778006
1040117,0.2667083732933497
1030062,0.05613248306913929
1007306,0.1483475560377978
1031024,0.00713459831143333
1008518,0.005409003811086523
1013733,0.009189942933045623
1021983,0.1897605603414999
1031711,0.4008038166329173
1041602,0.11964883859075945
1047490,0.08918574051958862
1030439,0.10084784940228642
1001346,0.5761284699953002
1044410,0.6335626849174241
1023428,0.06473168292160446
1049246,0.07939989740518018
1017690,0.016010085256116538
1040764,0.06819180703740428
1037250,0.004866283831109916
1049711,0.06440695078816767
1031392,0.10045091488655739
1002403,0.06466178771348959
1021322,0.1504997087223343
1014596,0.0826615271796296
1009469,0.1675609916833185
1034036,0.06244746143116531
1005984,0.18396946699794395
1044720,0.11979383100369259
1020565,0.5025278874026649
1048177,0.007975224362799968
1026972,0.01068640123535729
1010632,0.1576929992604535
1004650,0.11387172560680164
1036738,0.4442554928917124
1015213,0.2125894068597335
1038459,0.07108792883728973
1010073,0.526710691438246
1015508,0.12916910008986027
1013480,0.119152442575478
1013193,0.20346773621824227
1019598,0.026212408417086025
1032470,0.0033039800624218903
1000355,0.0081650686412766
1017879,0.01233531116715348
1023925,0.4928015142516454
1042655,0.01771375095940664
1023181,0.012850790034710418
1011529,0.005005523550545624
1003358,0.09909752455922144
1028136,0.007126982074461657
1020534,0.045714875049962814
1037647,0.003786548882587319
1020809,0.006029342024117131
1046592,0.030561619940777558
1048476,0.005629418347248484
1047773,0.018918239414536565
1026119,0.031247363500457565
1032850,0.05824293823609819
1024751,0.018951708455082605
1046934,0.40846826521709734
1029190,0.009104136995017597
1041125,0.0042273884535175285
1036822,0.0039058644600479596
1044451,0.013437311861440709
1038756,0.011968318813461812
1018751,0.018827951008393587
1027136,0.016622546235424203
1045625,0.42021002939829455
1015768,0.019600510263258437
1034633,0.40862062688992334
1017595,0.02440126978608119
1027334,0.019154552691727212
1003630,0.10009049332013767
1007073,0.48112644692612827
1016183,0.010197365724387637
1013179,0.01069869749495247
1009435,0.01496619682125409
1041970,0.010299777060868927
1004317,0.003893554508991602
1012281,0.09421543739995356
1046872,0.01558775516992254
1013312,0.02166640853855667
1003855,0.0223446481955188
1029444,0.006061039871036521
1030607,0.035570298590084454
1003943,0.05793794084759943
1025172,0.013187106275890138
1047691,0.010711105912607165
1038275,0.4621889867600557
1000692,0.004455938664520284
1008348,0.12165427398417523
1024959,0.008336380977692114
1020043,0.007290583320380857
1038627,0.017938015561684832
1015399,0.5903562630293407
1009954,0.023303132976159983
1016547,0.019497871459707158
1010059,0.005843540106802356
1005266,0.010246822675941623
1024996,0.007115260724084917
1020830,0.007655633006235339
1031284,0.1383214217059011
1025877,0.5275052974418994
1016830,0.5950386841749347
1020436,0.43634839019136057
1017380,0.4038968978459713
1009815,0.08463728358367335
1049981,0.12846772363056844
1021723,0.154713990204201
1038219,0.35101840855576116
1022696,0.0889153629340429
1029800,0.05591607458625119
1019810,0.526945627007378
1015131,0.0038285261577267068
1029953,0.0080836680482342
1037295,0.2423868711146241
1023288,0.016624950381281426
1014450,0.0164695441167218
1030169,0.02023881046472384
1028921,0.015940493760246786
1002906,0.3073641317049866
1004464,0.09712721766234249
1006851,0.09056277306994255
1038341,0.11657286559262209
1020366,0.10154290063329191
1041892,0.40754288743021805
1027934,0.11671596926774885
1035935,0.3490247328766458
1040864,0.5572226611245397
1034258,0.2325106652875903
1020747,0.009029911990015491
1009251,0.003983594090120222
1023974,0.03335672340763792
1002628,0.012184023579703811
1005158,0.004751741310413046
1020412,0.00906203136414723
1003013,0.08310580835860178
1015004,0.05870908149966378
1030360,0.06776996339590705
1027061,0.06773540504453211
1006441,0.10224570341505268
1020239,0.06910866343050207
1027923,0.5198036922898774
1026685,0.07935048254039882
1039194,0.06773999157516716
1011539,0.46179650888069923
1002092,0.003572908851771263
1028541,0.005835359167239584
1042437,0.006636126554356187
1044538,0.01344354409240543
1040351,0.025871532228733504
1014358,0.024309454883159862
1027505,0.007791051999385717
1034392,0.003093194085349565
1001382,0.04990845370722755
1032362,0.005276135172195219
1001039,0.5595435646036818
1005346,0.604370756642636
1022345,0.006149774508668548
1019476,0.015061303503530021
1034355,0.016875665088177057
1025170,0.41074271867321527
1039683,0.02443187539618227
1009460,0.027651401638016535
1014079,0.025963041524774008
1012956,0.005481119687885921
1017071,0.005684453845326547
1016491,0.015143728493349119
1008866,0.010532361957516759
1014903,0.25870026527011236
1035867,0.40163590314237657
1023329,0.02993750298969004
1034296,0.01934650629423003
1018939,0.058830726550425226
1019233,0.003998839111909328
1016434,0.005401146002458818
1030053,0.00553896636740004
1026263,0.12006242717146498
1003668,0.48468977148371284
1014770,0.016026931803965236
1011532,0.009353479373216404
1039434,0.3997646634481156
1015969,0.0021777093964063846
1020509,0.5117230432686234
1045842,0.6360249345783037
1014217,0.5457022965856742
1044523,0.003038070301996422
1007891,0.30875703572936347
1029319,0.021545469875448725
1019454,0.0027978569582734563
1012869,0.02231353861762797
1019664,0.008940595244195904
1017296,0.006852575779809262
1024654,0.03401367208338403
1049404,0.46229827891063374
1036821,0.014708166413590256
1017426,0.01204266903725995
1003038,0.00425179616284
1007250,0.006158139258671327
1034513,0.012083277859612444
1022656,0.004180519360107252
1030201,0.446519721670329
1017321,0.038512320914223123
1019574,0.04980896646856149
1046655,0.04373947679938677
1038701,0.007099735882765044
1010798,0.23554209916326646
1008201,0.12675462135584967
1031909,0.008407502873952963
1032039,0.005622761804758181
1046386,0.023025630091805402
1009399,0.006132370526479775
1026804,0.018297605899324297
1008052,0.004213974046659992
1008319,0.45503161699510125
1005956,0.004091239028753456
1041468,0.019507858919673386
1005015,0.021464227887029813
1023465,0.41576552118232935
1003252,0.015797540412764648
1002437,0.6080764183040599
1001243,0.15422117564643084
1036329,0.5748626082645893
1019969,0.03676968200327492
1014885,0.01557789579376978
1002454,0.010017269401424538
1020898,0.03552191366629508
1004302,0.009408898569942979
1035490,0.006751818288029322
1015885,0.005146430229677586
1005138,0.03552244163880229
1041301,0.03728289978338015
1037468,0.09555090355905378
1001278,0.006585983130786564
1005761,0.015281730738143609
1002485,0.011883241264753267
1008339,0.01393450401409765
1018826,0.5951568689226691
1040868,0.0081820100399071
1036500,0.018484073821264428
1007674,0.007361941609959637
1047204,0.01146773486939364
1003674,0.011479385418268822
1043075,0.6085711931637635
1043608,0.44094951750543954
1001739,0.013415598893235382
1005757,0.0053372530007529
1041326,0.008154038374881802
1021168,0.005777925444771913
1009494,0.015228862787689784
1032337,0.005451719815854978
1000558,0.3857517540570125
1046865,0.004338955168215054
1013781,0.004959279703178508
1012624,0.3387982001095452
1032001,0.13177689502993095
1009631,0.024279626927731057
1024104,0.5485516516125234
1035496,0.012793084225792756
1006862,0.02049015378139539
1003364,0.01104960960301143
1039020,0.027292812003127505
1011256,0.6203775317212453
1021056,0.3459183574568702
1019487,0.016426657816675058
1016996,0.009394752306528502
1030549,0.011197048682660521
1001487,0.007972041615669128
1042063,0.01019111092416603
1031579,0.08380163879203212
1033816,0.011893875822597037
1028500,0.007453559730964733
1016201,0.014373908668167014
1012343,0.004866465544888282
1043269,0.07847532138591264
1025509,0.02935674248619209
1019678,0.015510281918327337
1032981,0.5182996068549546
1039193,0.004025260384562127
1017886,0.0059461276628998885
1025607,0.007627608050302572
1003194,0.5602695696509277
1028273,0.013481822008006156
1011378,0.007405605454062175
1022690,0.005498236448703267
1025042,0.004022072185011858
1046909,0.014569647075609723
1022968,0.00540395141436691
1009824,0.004485294392760667
1022206,0.08067693844982841
1022382,0.008349499988539162
1006024,0.005066867974559964
1002046,0.005020322165014808
1042194,0.005245246182441618
1005289,0.6052574158938755
1038697,0.014898998732492301
1030553,0.011129988090833005
1036069,0.0043997870999071135
1018824,0.010326606682739015
1005084,0.018611582339243066
1041241,0.007012495881669413
1009028,0.07524626897061112
1032677,0.28438528711874567
1030574,0.007174563213117383
1018060,0.01453226661266618
1044047,0.562842603389274
1023163,0.020222631199300362
1035620,0.5526506647259117
1023168,0.44159963185403006
1041730,0.013749615776463256
1004556,0.030460576189854854
1048817,0.011862929960813371
1002011,0.3743216623365066
1018721,0.014428575560260542
1021627,0.36907861486920557
1036185,0.014869406884518196
1047136,0.0028026028231196397
1036032,0.009643036612077749
1049878,0.006485182169639992
1037150,0.017357060929597226
1003433,0.04365373732501539
1008273,0.005448216228318495
1027347,0.03224098407211225
1047246,0.014587250210024941
1036647,0.012507611707103681
1035598,0.03581199165190281
1034510,0.006807681594048285
1038004,0.4512612575297693
1004664,0.017864907675702965
1042180,0.0171073348730481
1041865,0.0565198557110731
1021504,0.004159491223027708
1048365,0.48730502383296426
1032855,0.4909698106068363
1046760,0.006146422016822091
1024327,0.25361884779555954
1016843,0.009596815895290375
1024219,0.013275098971635448
1003834,0.0037860849361347295
1030174,0.5230489913532566
1045001,0.015456080298235652
1021435,0.01167246972374491
1018227,0.01548226110712941
1036563,0.0037411930290040005
1002831,0.042114079688304544
1031981,0.015219009609335497
1039811,0.01797926845521809
1031460,0.037043035094091806
1023762,0.026933447572828957
1030209,0.00436896656701215
1022591,0.007824081272705194
1000971,0.43327823422661893
1032219,0.012168623292979214
1009997,0.004447823271239018
1049227,0.0039047207543045446
1016107,0.011417859014604213
1036216,0.01450022646249563
1049605,0.008460265649314801
1008316,0.0246771263138595
1015903,0.022997398710535646
1043337,0.011944415574215515
1036866,0.013328429150504868
1039695,0.01193791914798445
1003821,0.011177391399421047
1048787,0.01537310986431676
1002008,0.022096741872762306
1006539,0.46103931791535635
1016911,0.0980758873677278
1036406,0.36565497831446003
1045253,0.00997163933049207
1011218,0.011973400617824983
1041680,0.003895933739321641
1047538,0.008192867294682079
1006593,0.007741152619694767
1007348,0.5231175147074126
1019501,0.013502568825688952
1012549,0.006915611031958025
1001893,0.3138240984429673
1036148,0.01068669106938725
1034853,0.009903035059442152
1044044,0.01041868533326407
1039821,0.041487168738554604
1044122,0.020939448353610078
1033479,0.010637719056175332
1024071,0.6096934725700549
1010042,0.0030053938521502903
1023968,0.03744230626396127
1009950,0.4977064847381825
1022445,0.007885822319176086
1040223,0.039865323534319486
1010000,0.024790457197704754
1021336,0.006296169945772407
1018200,0.011064453745946383
1036687,0.06106671203347637
1011046,0.2510177339616464
1000332,0.017051273401399933
1015527,0.005634050249302544
1033941,0.03538453250170402
1018941,0.04308149791568028
1029282,0.02085972726123917
1002554,0.04190597364174104
1043683,0.00781967915381373
1012074,0.07546798304173327
1049948,0.13941963914322386
1000548,0.0039786552500614145
1048634,0.0450468987742498
1037789,0.027222465498730003
1004493,0.019512320079027045
1044886,0.004249388582841973
1028629,0.09443116274833888
1046481,0.08232998820062058
1026667,0.025918051578031703
1039809,0.32566393828813883
1011079,0.03602831784771594
1019578,0.027827735198945047
1011483,0.015382112849596688
1049883,0.0384107769906389
1003123,0.0540995151880124
1033580,0.015508087443744557
1012879,0.026549919900281153
1021282,0.6621086584330785
1020766,0.08740026207222114
1000009,0.14413912388686864
1048265,0.16753943547047442
1010807,0.2122873933221962
1021052,0.09202563574385106
1035183,0.3361189552134627
1010261,0.09025795724118982
1024248,0.3946090314230127
1027384,0.059768519429396524
1009864,0.0032941057664452596
1021002,0.012810402817301923
1026459,0.29162720261848885
1030414,0.05199846569494032
1005803,0.02993440748969811
1026257,0.017054341265096386
1020702,0.01074383813261352
1044920,0.355760732802444
1047106,0.18590282813299505
1002037,0.07462373757650419
1024763,0.4328281190678382
1035172,0.46069551725043756
1023445,0.10777723287560134
1035180,0.17049954975872317
1039036,0.13144796809803494
1048255,0.17646583296122248
1014609,0.016339204012200355
1021865,0.006040456594711478
1013693,0.06404393471477603
1007103,0.004636937300556829
1033995,0.008380552311192021
1025954,0.050052052477735184
1042620,0.01318195886659609
1047927,0.01714252203654205
1024380,0.007916175761846075
1043575,0.1511118032229981
1032062,0.0432638650802884
1008331,0.40548784681733385
1000559,0.08113538726678907
1023570,0.6222056030079761
1027028,0.12585615315510162
1007772,0.07706236080629658
1000915,0.10994239912129163
1011866,0.06422903436124447
1035741,0.029080042344326953
1043537,0.014421632276664178
1041212,0.005427579586235635
1046700,0.0046547236348995595
1004179,0.018200589292017188
1006149,0.004871379310510325
1040089,0.45218245042856287
1039899,0.006193546218463578
1049820,0.006542563622200638
1020019,0.030204124978378554
1012419,0.012430327483959253
1030628,0.3352488056928023
1005599,0.12814843687447086
1016918,0.09099300812794284
1041957,0.5490811677110885
1025993,0.40712630159069496
1025077,0.19120098817568731
1043179,0.25754768799635247
1033929,0.21971144118703856
1003627,0.11013864747101446
1048936,0.12727401431521987
1021775,0.014885105127910803
1019505,0.013347738791490451
1014397,0.012010375329216809
1016853,0.5076278399868782
1032514,0.16004685747210498
1026525,0.0718650549553134
1015662,0.09074311205137021
1001618,0.09398205963476487
1035202,0.16761440401130556
1002420,0.5094443293882274
1036502,0.3955838486255334
1009781,0.2886227285258656
1040563,0.005486831152801682
1039762,0.005514645384118284
1041472,0.01150517530196539
1014415,0.08044985834551782
1019773,0.07006546007327265
1030374,0.47958277821981
1048758,0.16426348504668295
1023746,0.09122786916768495
1013586,0.1121488811855195
1039920,0.060144524595336035
1006141,0.07819163862241657
1043062,0.07688865553493782
1043041,0.36265293922109604
1033113,0.0030954111484463006
1004684,0.05782384221993525
1048870,0.013230096303672013
1018057,0.005955793299608838
1022361,0.014681708944475048
1003808,0.4383970024298689
1034710,0.00698946097579805
1035915,0.06951865759446192
1005963,0.014976172123097247
1024047,0.02475589749711794
1047259,0.07013427792545035
1014649,0.006552157538972047
1027953,0.27387297087278073
1015313,0.031520552026711286
1041773,0.009683741983517888
1017137,0.5042477486046055
1049157,0.007537002523580273
1044623,0.0071940739027791765
